player_id,install_date,platform,region,skill_factor,spender
P04317,2026-01-17,Xbox,LATAM,1.003,0
P04318,2026-01-30,Xbox,LATAM,0.965,0
P04319,2026-01-28,PC,NA-East,0.967,1
P04320,2026-01-15,Xbox,EU,0.777,0
P04321,2026-01-24,PS5,LATAM,1.139,0
P04322,2026-03-30,Xbox,NA-East,1.498,0
P04323,2026-02-14,PS5,NA-West,1.552,0
P04324,2026-03-08,PS5,NA-East,0.869,1
P04325,2026-03-25,PS5,LATAM,0.856,0
P04326,2026-01-19,Xbox,NA-West,1.035,0
P04327,2026-03-14,PC,LATAM,0.912,0
P04328,2026-02-26,Xbox,NA-West,1.231,0
P04329,2026-03-08,PC,NA-West,0.971,0
P04330,2026-01-20,PC,EU,1.842,0
P04331,2026-02-04,Xbox,NA-West,1.452,1
P04332,2026-01-28,Xbox,LATAM,0.661,1
P04333,2026-03-07,Xbox,LATAM,1.483,1
P04334,2026-03-23,PC,EU,1.204,0
P04335,2026-02-02,PS5,NA-West,0.775,1
P04336,2026-02-17,Xbox,NA-East,1.246,0
P04337,2026-01-25,PC,NA-West,1.298,0
P04338,2026-03-25,PC,NA-East,1.7,0
P04339,2026-02-07,Xbox,NA-East,0.691,0
P04340,2026-01-07,Xbox,NA-East,1.088,1
P04341,2026-03-23,PS5,NA-West,1.259,1
P04342,2026-02-21,PC,NA-West,0.687,0
P04343,2026-01-25,PS5,NA-West,0.495,0
P04344,2026-02-28,PC,NA-East,0.824,0
P04345,2026-01-02,PS5,LATAM,1.284,0
P04346,2026-01-15,Xbox,EU,0.358,1
P04347,2026-03-19,Xbox,NA-East,1.713,0
P04348,2026-03-19,Xbox,NA-West,0.559,0
P04349,2026-01-14,Xbox,LATAM,0.847,0
P04350,2026-03-08,Xbox,LATAM,1.17,0
P04351,2026-02-19,Xbox,NA-West,0.573,0
P04352,2026-01-21,PC,EU,0.659,0
P04353,2026-02-12,PS5,NA-West,1.426,0
P04354,2026-03-24,PS5,EU,0.548,0
P04355,2026-01-20,PC,NA-West,0.747,0
P04356,2026-03-17,PS5,NA-West,1.054,0
P04357,2026-03-26,Xbox,LATAM,1.247,0
P04358,2026-01-06,PS5,LATAM,1.286,0
P04359,2026-03-04,PC,NA-East,0.811,0
P04360,2026-03-07,PS5,NA-West,0.889,0
P04361,2026-02-19,Xbox,NA-West,0.594,1
P04362,2026-01-09,Xbox,NA-East,0.587,0
P04363,2026-01-17,PS5,LATAM,1.238,0
P04364,2026-01-31,PC,NA-East,1.439,0
P04365,2026-03-14,Xbox,NA-East,1.161,0
P04366,2026-01-29,PC,LATAM,0.479,0
P04367,2026-03-02,PC,NA-East,0.442,0
P04368,2026-03-06,Xbox,LATAM,0.919,0
P04369,2026-02-19,PC,NA-East,1.194,1
P04370,2026-01-11,PC,EU,1.067,1
P04371,2026-02-07,Xbox,NA-East,0.816,0
P04372,2026-03-26,Xbox,LATAM,0.354,0
P04373,2026-01-13,Xbox,LATAM,1.031,0
P04374,2026-03-28,PC,LATAM,0.566,0
P04375,2026-03-20,PS5,LATAM,0.449,0
P04376,2026-01-06,PS5,NA-West,0.562,0
P04377,2026-02-04,PS5,NA-West,1.481,1
P04378,2026-02-06,PS5,EU,1.966,0
P04379,2026-02-28,PC,NA-West,0.375,0
P04380,2026-03-16,Xbox,NA-East,1.24,0
P04381,2026-02-16,PC,LATAM,0.861,0
P04382,2026-01-15,Xbox,NA-East,0.687,1
P04383,2026-02-12,PC,NA-East,1.53,0
P04384,2026-01-20,PC,NA-West,0.924,0
P04385,2026-03-13,PS5,LATAM,0.784,0
P04386,2026-03-18,PC,NA-West,0.571,0
P04387,2026-03-06,PS5,NA-East,0.762,0
P04388,2026-01-14,Xbox,NA-East,0.925,0
P04389,2026-02-19,Xbox,LATAM,1.035,0
P04390,2026-02-19,PC,NA-West,1.318,0
P04391,2026-01-27,PS5,NA-West,1.954,0
P04392,2026-02-22,Xbox,NA-West,0.826,0
P04393,2026-03-10,Xbox,NA-West,0.655,0
P04394,2026-03-05,PC,NA-East,0.86,0
P04395,2026-03-28,PS5,NA-East,0.961,1
P04396,2026-03-27,PS5,NA-East,0.986,0
P04397,2026-03-13,PC,LATAM,1.028,0
P04398,2026-02-21,PC,NA-West,1.226,0
P04399,2026-02-10,PC,LATAM,1.543,0
P04400,2026-01-26,PC,NA-East,1.057,0
P04401,2026-03-17,Xbox,NA-West,1.614,1
P04402,2026-02-26,PS5,NA-East,0.441,0
P04403,2026-03-24,Xbox,EU,1.252,1
P04404,2026-03-11,PC,NA-East,1.347,0
P04405,2026-01-30,PC,LATAM,1.26,0
P04406,2026-01-12,PC,NA-East,1.017,0
P04407,2026-01-11,Xbox,LATAM,1.121,0
P04408,2026-02-14,Xbox,EU,1.423,0
P04409,2026-03-31,PC,EU,1.595,0
P04410,2026-01-29,PC,NA-East,1.588,0
P04411,2026-03-29,Xbox,NA-West,0.769,1
P04412,2026-03-20,Xbox,LATAM,0.264,0
P04413,2026-02-07,Xbox,NA-East,1.155,0
P04414,2026-01-18,PS5,LATAM,0.763,0
P04415,2026-02-15,PC,LATAM,0.647,0
P04416,2026-02-24,Xbox,LATAM,0.303,0
P04417,2026-01-17,PC,LATAM,0.761,0
P04418,2026-02-25,Xbox,EU,0.269,1
P04419,2026-03-25,Xbox,NA-West,0.518,0
P04420,2026-02-21,PS5,LATAM,1.097,0
P04421,2026-03-07,Xbox,NA-West,1.205,0
P04422,2026-02-20,PS5,NA-West,1.301,1
P04423,2026-03-24,Xbox,NA-East,0.409,0
P04424,2026-03-16,Xbox,NA-East,0.45,0
P04425,2026-02-13,PC,LATAM,0.712,0
P04426,2026-03-19,PC,NA-West,1.176,0
P04427,2026-02-17,PS5,NA-East,1.418,0
P04428,2026-04-01,PS5,NA-East,1.271,0
P04429,2026-02-19,PC,NA-East,0.787,0
P04430,2026-01-18,PS5,LATAM,0.28,0
P04431,2026-01-12,Xbox,NA-East,0.631,0
P04432,2026-02-09,Xbox,EU,0.902,0
P04433,2026-01-01,PS5,NA-West,0.956,0
P04434,2026-02-27,PS5,LATAM,0.32,0
P04435,2026-03-22,PC,NA-West,1.007,1
P04436,2026-01-14,Xbox,NA-East,0.976,0
P04437,2026-03-06,PS5,EU,0.619,1
P04438,2026-01-03,PS5,NA-West,0.591,0
P04439,2026-01-21,Xbox,NA-West,1.033,0
P04440,2026-03-23,PC,NA-East,0.68,0
P04441,2026-03-05,PC,EU,0.955,0
P04442,2026-02-19,PS5,LATAM,0.786,0
P04443,2026-03-02,PS5,NA-East,1.537,0
P04444,2026-02-11,PC,EU,0.39,0
P04445,2026-03-26,PS5,LATAM,1.325,0
P04446,2026-02-18,PC,EU,0.607,0
P04447,2026-02-02,PS5,NA-East,1.229,0
P04448,2026-03-25,Xbox,LATAM,0.601,0
P04449,2026-03-07,PS5,NA-West,1.184,0
P04450,2026-03-13,PS5,LATAM,0.986,0
P04451,2026-02-23,PS5,EU,1.12,0
P04452,2026-01-31,PS5,LATAM,1.393,1
P04453,2026-03-02,Xbox,EU,1.417,0
P04454,2026-03-25,Xbox,NA-West,0.47,0
P04455,2026-03-25,Xbox,LATAM,0.997,0
P04456,2026-03-30,PS5,NA-East,0.774,0
P04457,2026-02-09,Xbox,NA-East,0.948,0
P04458,2026-03-10,Xbox,NA-East,0.953,1
P04459,2026-01-26,Xbox,NA-West,0.852,1
P04460,2026-03-31,Xbox,LATAM,0.754,0
P04461,2026-03-17,PS5,NA-East,0.803,1
P04462,2026-01-04,Xbox,EU,1.176,1
P04463,2026-01-05,Xbox,NA-East,0.762,0
P04464,2026-02-13,Xbox,NA-East,1.222,0
P04465,2026-02-13,PS5,EU,1.018,0
P04466,2026-03-29,PC,LATAM,0.881,0
P04467,2026-02-12,Xbox,NA-East,1.237,1
P04468,2026-01-31,PS5,NA-West,0.747,0
P04469,2026-01-24,PC,LATAM,1.484,0
P04470,2026-02-18,PS5,NA-East,1.527,0
P04471,2026-03-09,PC,EU,0.837,0
P04472,2026-02-13,PS5,NA-East,1.26,0
P04473,2026-03-22,PC,NA-East,1.222,0
P04474,2026-02-08,Xbox,NA-West,0.817,0
P04475,2026-03-31,PC,LATAM,1.584,1
P04476,2026-01-14,PS5,EU,0.798,0
P04477,2026-01-18,PS5,EU,1.294,0
P04478,2026-01-22,PC,NA-West,1.019,0
P04479,2026-01-04,Xbox,LATAM,0.574,0
P04480,2026-01-02,PS5,NA-West,0.311,0
P04481,2026-02-25,PC,EU,1.037,0
P04482,2026-02-25,PS5,EU,0.972,0
P04483,2026-02-12,Xbox,NA-West,0.883,0
P04484,2026-01-17,PS5,LATAM,1.469,0
P04485,2026-01-13,PC,EU,1.817,0
P04486,2026-03-09,PC,EU,1.377,0
P04487,2026-01-12,PC,NA-West,0.722,0
P04488,2026-02-01,Xbox,NA-West,0.729,0
P04489,2026-01-31,PS5,EU,1.21,0
P04490,2026-02-26,Xbox,NA-East,0.838,1
P04491,2026-02-12,PS5,EU,0.979,0
P04492,2026-01-11,Xbox,EU,0.456,0
P04493,2026-03-20,PC,NA-East,0.459,0
P04494,2026-01-21,PS5,NA-East,0.762,0
P04495,2026-01-14,Xbox,NA-East,0.846,0
P04496,2026-03-01,PS5,NA-East,0.725,0
P04497,2026-01-28,PS5,NA-West,1.261,0
P04498,2026-01-11,PS5,NA-West,0.977,0
P04499,2026-01-20,PC,LATAM,1.26,0
P04500,2026-01-10,Xbox,LATAM,1.087,0
P04501,2026-03-03,PC,LATAM,1.062,0
P04502,2026-02-26,Xbox,NA-East,0.8,0
P04503,2026-01-26,PC,NA-East,1.263,0
P04504,2026-01-23,PS5,NA-West,1.605,0
P04505,2026-03-13,Xbox,EU,0.445,0
P04506,2026-01-08,PS5,LATAM,1.147,0
P04507,2026-01-07,PS5,NA-East,1.047,0
P04508,2026-01-27,PS5,EU,0.923,1
P04509,2026-01-09,PC,LATAM,0.453,0
P04510,2026-01-13,Xbox,NA-West,1.705,0
P04511,2026-01-10,PC,NA-West,1.556,1
P04512,2026-02-18,PC,NA-West,1.409,1
P04513,2026-01-31,PS5,NA-West,0.57,0
P04514,2026-03-12,PC,LATAM,0.967,0
P04515,2026-03-23,PC,NA-West,0.693,0
P04516,2026-03-28,Xbox,LATAM,0.927,0
P04517,2026-02-18,Xbox,EU,0.683,0
P04518,2026-02-24,PC,EU,0.893,1
P04519,2026-02-02,PC,LATAM,0.949,0
P04520,2026-02-28,Xbox,EU,1.196,0
P04521,2026-01-04,Xbox,EU,1.144,0
P04522,2026-01-28,PC,NA-East,0.585,0
P04523,2026-03-16,Xbox,EU,1.011,0
P04524,2026-02-16,Xbox,LATAM,0.653,0
P04525,2026-02-19,PS5,LATAM,1.209,0
P04526,2026-01-31,PC,LATAM,0.471,0
P04527,2026-02-24,PC,NA-West,1.019,0
P04528,2026-02-18,PC,NA-East,1.335,0
P04529,2026-03-05,Xbox,LATAM,1.042,0
P04530,2026-01-06,Xbox,EU,1.097,0
P04531,2026-01-09,PS5,NA-West,0.803,0
P04532,2026-01-27,Xbox,NA-East,0.998,1
P04533,2026-02-28,PS5,NA-West,0.864,0
P04534,2026-01-14,PC,NA-East,0.793,0
P04535,2026-03-10,PS5,EU,0.981,0
P04536,2026-02-02,Xbox,LATAM,0.74,0
P04537,2026-03-03,Xbox,NA-West,1.219,1
P04538,2026-02-05,Xbox,NA-West,0.609,0
P04539,2026-01-30,PS5,NA-West,0.948,0
P04540,2026-01-19,Xbox,NA-East,1.101,0
P04541,2026-01-22,PS5,NA-West,0.88,0
P04542,2026-01-06,Xbox,NA-West,1.094,0
P04543,2026-01-11,Xbox,NA-West,0.794,0
P04544,2026-01-16,Xbox,NA-East,0.929,0
P04545,2026-03-16,Xbox,NA-East,1.12,0
P04546,2026-03-03,Xbox,EU,0.806,0
P04547,2026-03-03,PS5,NA-East,1.364,0
P04548,2026-01-18,PS5,LATAM,1.141,0
P04549,2026-02-23,Xbox,NA-East,0.646,0
P04550,2026-01-02,Xbox,EU,0.628,0
P04551,2026-02-01,PC,NA-West,1.297,0
P04552,2026-02-16,PC,LATAM,1.19,0
P04553,2026-03-18,PS5,NA-East,0.878,1
P04554,2026-01-28,Xbox,NA-East,0.471,0
P04555,2026-01-22,PC,NA-East,0.944,0
P04556,2026-02-24,Xbox,NA-West,1.323,1
P04557,2026-01-29,PS5,NA-East,1.174,0
P04558,2026-01-31,Xbox,EU,1.428,1
P04559,2026-01-05,Xbox,NA-East,1.003,0
P04560,2026-03-28,PS5,EU,1.17,0
P04561,2026-02-12,PS5,NA-West,0.68,0
P04562,2026-03-17,PC,LATAM,0.37,0
P04563,2026-01-28,PS5,EU,0.839,0
P04564,2026-02-04,Xbox,NA-West,1.429,0
P04565,2026-01-09,PS5,LATAM,0.537,0
P04566,2026-01-23,Xbox,NA-West,1.137,0
P04567,2026-02-21,Xbox,LATAM,1.067,0
P04568,2026-03-18,PC,EU,0.981,0
P04569,2026-01-13,PC,NA-West,0.904,1
P04570,2026-03-02,Xbox,EU,0.653,0
P04571,2026-03-21,Xbox,EU,1.446,0
P04572,2026-03-16,PS5,NA-East,0.817,0
P04573,2026-03-20,PC,LATAM,0.828,0
P04574,2026-01-25,PC,LATAM,0.599,1
P04575,2026-01-09,Xbox,LATAM,1.217,1
P04576,2026-02-24,PC,NA-East,0.618,0
P04577,2026-01-29,Xbox,NA-West,0.745,0
P04578,2026-03-25,PS5,NA-East,1.101,0
P04579,2026-03-09,PC,NA-East,1.487,0
P04580,2026-02-01,PS5,EU,1.102,0
P04581,2026-01-13,PS5,EU,1.125,0
P04582,2026-02-07,PS5,NA-West,1.03,0
P04583,2026-03-27,PC,EU,1.528,1
P04584,2026-03-18,Xbox,NA-East,0.872,1
P04585,2026-03-07,PS5,LATAM,0.885,0
P04586,2026-01-02,PC,EU,0.652,0
P04587,2026-01-25,PC,NA-West,0.647,0
P04588,2026-02-10,PS5,EU,0.814,0
P04589,2026-03-29,PC,LATAM,0.921,0
P04590,2026-03-27,PC,NA-West,1.497,0
P04591,2026-02-10,Xbox,NA-West,0.835,1
P04592,2026-01-23,PS5,LATAM,1.018,0
P04593,2026-02-24,Xbox,EU,0.511,0
P04594,2026-03-10,PC,NA-East,0.662,0
P04595,2026-03-11,Xbox,NA-East,1.046,0
P04596,2026-01-30,PS5,NA-West,1.062,0
P04597,2026-02-18,Xbox,NA-West,0.805,0
P04598,2026-01-25,Xbox,NA-West,1.089,0
P04599,2026-02-02,Xbox,LATAM,1.086,0
P04600,2026-03-20,PS5,EU,0.997,0
P04601,2026-01-23,PC,LATAM,0.879,0
P04602,2026-01-18,PS5,EU,0.698,0
P04603,2026-01-03,Xbox,EU,0.714,0
P04604,2026-03-03,PC,LATAM,1.389,0
P04605,2026-03-19,PS5,NA-West,1.257,0
P04606,2026-01-13,PS5,NA-East,1.21,0
P04607,2026-01-16,PC,NA-East,1.138,0
P04608,2026-03-17,Xbox,LATAM,0.898,1
P04609,2026-02-05,Xbox,LATAM,1.572,0
P04610,2026-03-08,Xbox,EU,1.361,0
P04611,2026-02-22,Xbox,NA-East,0.882,0
P04612,2026-02-25,PS5,LATAM,0.873,0
P04613,2026-01-11,Xbox,EU,1.582,0
P04614,2026-02-27,PS5,LATAM,1.279,0
P04615,2026-02-11,Xbox,LATAM,1.318,0
P04616,2026-03-29,PS5,EU,1.335,0
P04617,2026-03-29,PC,EU,1.121,0
P04618,2026-03-23,PS5,NA-East,1.456,0
P04619,2026-02-05,Xbox,EU,0.655,0
P04620,2026-02-22,PC,LATAM,1.285,0
P04621,2026-01-06,PS5,NA-West,1.363,0
P04622,2026-02-25,Xbox,NA-West,1.594,0
P04623,2026-02-27,PC,EU,1.628,1
P04624,2026-03-29,Xbox,LATAM,1.276,0
P04625,2026-01-23,PS5,NA-East,1.025,0
P04626,2026-02-01,PC,LATAM,0.714,0
P04627,2026-01-07,Xbox,EU,0.89,0
P04628,2026-01-11,PC,LATAM,1.141,0
P04629,2026-02-18,Xbox,NA-West,0.882,1
P04630,2026-02-07,PS5,NA-West,0.741,0
P04631,2026-04-01,PS5,LATAM,0.676,1
P04632,2026-01-28,PC,NA-West,0.725,0
P04633,2026-01-28,PC,EU,0.988,1
P04634,2026-03-18,PC,NA-West,0.588,1
P04635,2026-01-10,PC,EU,0.908,0
P04636,2026-02-23,Xbox,NA-East,1.47,0
P04637,2026-01-29,PS5,EU,1.384,0
P04638,2026-03-01,Xbox,LATAM,0.641,0
P04639,2026-02-19,Xbox,EU,1.011,0
P04640,2026-03-07,Xbox,LATAM,0.422,0
P04641,2026-02-03,PS5,EU,1.191,0
P04642,2026-03-25,Xbox,EU,1.019,1
P04643,2026-02-15,PS5,EU,1.221,0
P04644,2026-01-04,PS5,LATAM,1.596,0
P04645,2026-03-13,PC,NA-East,0.922,0
P04646,2026-03-03,PS5,LATAM,0.712,0
P04647,2026-02-08,PS5,NA-West,1.26,0
P04648,2026-01-27,PC,NA-East,1.434,0
P04649,2026-02-05,PS5,LATAM,0.955,0
P04650,2026-03-06,Xbox,EU,1.34,1
P04651,2026-03-09,Xbox,LATAM,1.625,0
P04652,2026-02-13,Xbox,NA-West,1.743,0
P04653,2026-02-25,Xbox,NA-East,1.492,0
P04654,2026-01-05,Xbox,NA-East,0.995,1
P04655,2026-02-01,Xbox,EU,1.184,0
P04656,2026-01-10,Xbox,LATAM,1.471,0
P04657,2026-01-11,PS5,NA-West,1.139,0
P04658,2026-02-27,PS5,NA-East,1.066,0
P04659,2026-02-09,PC,LATAM,0.638,0
P04660,2026-03-27,Xbox,LATAM,1.559,0
P04661,2026-03-25,Xbox,NA-West,1.418,0
P04662,2026-01-03,PS5,LATAM,0.967,0
P04663,2026-03-18,Xbox,NA-East,0.945,0
P04664,2026-01-22,PC,NA-West,0.839,0
P04665,2026-01-24,PC,EU,0.235,0
P04666,2026-03-03,PS5,NA-West,0.793,0
P04667,2026-01-09,PC,NA-East,0.993,0
P04668,2026-02-18,PS5,NA-West,1.395,0
P04669,2026-03-17,Xbox,EU,1.141,0
P04670,2026-02-28,PC,NA-East,0.91,1
P04671,2026-03-19,Xbox,NA-West,0.987,0
P04672,2026-01-29,PC,EU,1.083,0
P04673,2026-03-10,PS5,LATAM,1.457,0
P04674,2026-03-05,PC,NA-West,0.845,0
P04675,2026-01-10,PC,EU,0.774,0
P04676,2026-01-26,PS5,EU,0.907,1
P04677,2026-01-11,Xbox,EU,0.498,0
P04678,2026-03-30,PS5,EU,1.325,0
P04679,2026-03-21,PS5,NA-East,1.429,0
P04680,2026-03-12,Xbox,NA-East,1.311,0
P04681,2026-02-14,Xbox,NA-West,1.011,0
P04682,2026-01-13,Xbox,NA-East,0.742,0
P04683,2026-01-06,Xbox,NA-East,0.878,0
P04684,2026-02-19,Xbox,NA-West,1.068,0
P04685,2026-01-21,PS5,LATAM,1.383,0
P04686,2026-01-31,Xbox,NA-East,1.672,0
P04687,2026-03-07,PC,EU,0.844,1
P04688,2026-01-12,PC,NA-West,0.9,1
P04689,2026-03-24,PC,NA-East,0.857,0
P04690,2026-01-05,PS5,NA-East,1.235,1
P04691,2026-03-10,PC,LATAM,1.47,0
P04692,2026-03-12,PS5,LATAM,0.804,1
P04693,2026-04-01,PS5,EU,0.47,0
P04694,2026-02-08,PC,NA-East,1.327,1
P04695,2026-03-20,PS5,NA-West,1.296,0
P04696,2026-02-09,Xbox,NA-East,0.672,0
P04697,2026-01-14,Xbox,LATAM,1.505,0
P04698,2026-01-12,Xbox,NA-West,1.739,1
P04699,2026-02-02,PS5,NA-West,1.383,0
P04700,2026-03-06,PC,LATAM,1.179,0
P04701,2026-03-23,PS5,LATAM,0.586,0
P04702,2026-01-04,PS5,NA-East,0.514,0
P04703,2026-01-02,Xbox,EU,0.857,0
P04704,2026-01-17,Xbox,NA-West,0.634,0
P04705,2026-01-04,PS5,EU,1.483,0
P04706,2026-03-20,PC,LATAM,0.816,0
P04707,2026-01-19,PS5,NA-West,0.884,0
P04708,2026-01-06,Xbox,NA-East,0.434,1
P04709,2026-01-19,PS5,NA-East,1.728,0
P04710,2026-01-06,PC,EU,0.98,1
P04711,2026-02-15,PS5,LATAM,1.419,0
P04712,2026-02-21,PS5,NA-East,0.831,0
P04713,2026-01-03,Xbox,EU,0.993,0
P04714,2026-03-30,PS5,EU,0.994,0
P04715,2026-02-15,Xbox,LATAM,0.829,0
P04716,2026-03-07,PS5,LATAM,0.325,0
P04717,2026-03-20,PC,LATAM,0.816,0
P04718,2026-01-07,PC,NA-East,0.841,0
P04719,2026-01-13,Xbox,LATAM,1.215,0
P04720,2026-02-05,Xbox,LATAM,0.536,0
P04721,2026-01-11,PC,NA-East,1.011,0
P04722,2026-01-16,Xbox,EU,1.035,0
P04723,2026-03-13,PS5,EU,1.273,1
P04724,2026-01-16,Xbox,NA-East,0.962,0
P04725,2026-01-30,PC,EU,0.935,0
P04726,2026-02-22,Xbox,EU,0.507,0
P04727,2026-01-17,PC,EU,0.808,0
P04728,2026-03-08,Xbox,LATAM,0.595,0
P04729,2026-02-12,Xbox,NA-West,0.625,0
P04730,2026-03-26,PC,NA-West,1.402,0
P04731,2026-01-22,PC,NA-West,0.845,0
P04732,2026-02-17,Xbox,EU,1.094,0
P04733,2026-02-08,PS5,LATAM,0.724,0
P04734,2026-03-06,PS5,EU,1.848,0
P04735,2026-01-29,PS5,EU,0.725,0
P04736,2026-03-02,PS5,NA-West,0.928,1
P04737,2026-03-03,Xbox,EU,0.859,0
P04738,2026-01-21,PS5,EU,1.482,0
P04739,2026-02-28,Xbox,NA-East,1.146,0
P04740,2026-02-07,PC,LATAM,1.34,0
P04741,2026-01-16,Xbox,LATAM,1.27,0
P04742,2026-02-12,PS5,EU,1.078,1
P04743,2026-02-15,PC,LATAM,1.067,0
P04744,2026-03-18,PC,NA-East,0.266,0
P04745,2026-01-27,PC,NA-East,0.754,0
P04746,2026-02-20,PC,EU,1.143,0
P04747,2026-03-25,PS5,NA-West,0.862,0
P04748,2026-02-05,PC,EU,1.036,0
P04749,2026-03-18,Xbox,NA-East,1.17,0
P04750,2026-03-08,Xbox,NA-East,1.038,0
P04751,2026-03-23,PS5,NA-East,1.655,0
P04752,2026-01-26,PC,EU,1.375,0
P04753,2026-02-26,Xbox,LATAM,0.995,0
P04754,2026-03-04,PS5,EU,1.256,0
P04755,2026-01-03,PS5,NA-East,0.739,0
P04756,2026-02-25,Xbox,LATAM,0.725,0
P04757,2026-01-18,PS5,NA-West,0.89,0
P04758,2026-03-31,Xbox,NA-East,1.177,0
P04759,2026-03-30,PS5,LATAM,1.246,0
P04760,2026-03-22,Xbox,EU,1.18,0
P04761,2026-01-22,PS5,EU,1.715,0
P04762,2026-03-25,PC,NA-East,1.129,0
P04763,2026-02-28,PC,NA-East,0.835,0
P04764,2026-02-19,Xbox,EU,1.112,0
P04765,2026-03-24,PS5,NA-East,0.712,0
P04766,2026-03-20,PS5,EU,1.012,1
P04767,2026-03-14,Xbox,NA-East,0.73,0
P04768,2026-02-17,Xbox,EU,0.862,0
P04769,2026-02-09,PC,NA-East,0.833,0
P04770,2026-02-05,Xbox,NA-West,0.84,0
P04771,2026-03-24,PS5,LATAM,0.765,0
P04772,2026-02-14,PC,LATAM,0.777,1
P04773,2026-02-11,Xbox,NA-West,0.842,0
P04774,2026-02-09,Xbox,LATAM,1.102,0
P04775,2026-01-14,Xbox,NA-West,0.814,0
P04776,2026-01-01,Xbox,NA-East,1.133,0
P04777,2026-03-30,PS5,NA-West,1.04,1
P04778,2026-03-01,Xbox,NA-East,0.2,1
P04779,2026-02-12,PC,EU,0.758,0
P04780,2026-02-03,Xbox,EU,1.008,0
P04781,2026-03-03,PS5,LATAM,1.218,0
P04782,2026-02-13,PS5,EU,0.867,0
P04783,2026-03-23,Xbox,EU,0.844,0
P04784,2026-02-17,PS5,NA-West,0.523,0
P04785,2026-01-19,PS5,NA-East,0.2,0
P04786,2026-03-28,PS5,LATAM,1.0,0
P04787,2026-02-08,Xbox,NA-East,1.165,0
P04788,2026-02-21,Xbox,EU,1.592,0
P04789,2026-01-16,PC,NA-West,1.06,0
P04790,2026-03-25,PS5,NA-East,1.115,0
P04791,2026-03-01,Xbox,LATAM,1.284,0
P04792,2026-01-13,Xbox,LATAM,0.973,0
P04793,2026-03-30,Xbox,EU,1.008,0
P04794,2026-03-15,Xbox,NA-West,0.945,0
P04795,2026-02-06,PC,NA-East,0.584,0
P04796,2026-01-25,PC,NA-East,0.731,0
P04797,2026-03-20,PC,NA-East,0.775,0
P04798,2026-01-05,Xbox,EU,1.361,0
P04799,2026-03-04,PC,EU,0.476,0
P04800,2026-01-13,PC,EU,0.563,0
P04801,2026-01-31,Xbox,LATAM,0.693,0
P04802,2026-03-28,PS5,LATAM,1.0,0
P04803,2026-02-17,Xbox,LATAM,1.452,0
P04804,2026-01-08,Xbox,NA-West,0.821,0
P04805,2026-01-11,PS5,NA-East,1.248,0
P04806,2026-03-20,PC,LATAM,1.279,0
P04807,2026-02-09,Xbox,NA-West,1.253,0
P04808,2026-03-28,Xbox,LATAM,1.269,0
P04809,2026-01-09,PC,NA-West,1.263,0
P04810,2026-03-27,PS5,NA-West,1.114,0
P04811,2026-03-22,PC,LATAM,0.692,0
P04812,2026-03-07,PC,LATAM,1.313,1
P04813,2026-03-02,Xbox,NA-East,1.31,0
P04814,2026-03-06,PS5,NA-East,1.28,0
P04815,2026-01-17,PC,NA-East,0.588,0
P04816,2026-03-26,PS5,NA-East,1.352,0
P04817,2026-03-16,Xbox,NA-West,0.5,0
P04818,2026-03-21,PS5,LATAM,1.232,0
P04819,2026-03-22,PS5,NA-West,0.765,0
P04820,2026-03-29,PC,NA-East,1.119,0
P04821,2026-03-30,Xbox,EU,0.332,0
P04822,2026-02-18,PC,EU,1.199,0
P04823,2026-01-27,Xbox,NA-East,0.522,0
P04824,2026-01-28,PS5,EU,0.2,0
P04825,2026-03-10,PS5,NA-East,1.051,0
P04826,2026-03-27,PC,EU,1.055,0
P04827,2026-02-01,PC,NA-East,1.099,1
P04828,2026-02-26,PS5,NA-East,1.116,1
P04829,2026-03-07,PS5,LATAM,0.397,0
P04830,2026-01-06,PS5,LATAM,0.994,0
P04831,2026-03-11,PC,EU,1.031,1
P04832,2026-02-23,PC,LATAM,0.697,0
P04833,2026-01-13,Xbox,LATAM,0.898,0
P04834,2026-03-26,Xbox,NA-West,0.873,1
P04835,2026-03-27,Xbox,EU,1.355,0
P04836,2026-02-02,PC,NA-East,0.705,0
P04837,2026-02-11,PC,NA-East,0.894,0
P04838,2026-02-02,Xbox,LATAM,1.13,0
P04839,2026-01-30,Xbox,NA-East,0.905,0
P04840,2026-03-18,Xbox,NA-East,0.89,0
P04841,2026-02-17,PS5,NA-West,0.85,0
P04842,2026-03-01,PC,NA-East,1.374,0
P04843,2026-02-01,PS5,NA-West,1.242,0
P04844,2026-02-13,PC,NA-West,1.339,0
P04845,2026-02-24,PC,LATAM,0.274,0
P04846,2026-02-05,Xbox,NA-West,0.807,0
P04847,2026-02-17,PS5,NA-West,0.436,0
P04848,2026-03-21,PS5,LATAM,0.979,0
P04849,2026-02-11,PS5,EU,1.238,0
P04850,2026-01-28,PC,NA-East,1.074,0
P04851,2026-01-11,PC,NA-West,0.745,0
P04852,2026-02-01,PS5,LATAM,1.169,0
P04853,2026-01-02,Xbox,LATAM,1.29,0
P04854,2026-03-05,PC,NA-West,1.352,1
P04855,2026-02-22,Xbox,EU,0.236,1
P04856,2026-02-02,PC,EU,1.458,0
P04857,2026-02-20,Xbox,EU,0.987,1
P04858,2026-02-27,Xbox,LATAM,0.797,0
P04859,2026-02-21,PS5,NA-East,0.324,1
P04860,2026-02-05,Xbox,LATAM,1.05,0
P04861,2026-03-27,Xbox,LATAM,1.368,0
